"","INCIDENT_NUMBER","OFFENSE_CODE","OFFENSE_CODE_GROUP","OFFENSE_DESCRIPTION","DISTRICT","REPORTING_AREA","SHOOTING","OCCURRED_ON_DATE","YEAR","MONTH","DAY_OF_WEEK","HOUR","UCR_PART","STREET","Lat","Long","Location"
"9872","I182059789",724,"Auto Theft","AUTO THEFT","C11",254,"","2018-07-28 18:45:00",2018,7,"Saturday",18,"Part One","AUCKLAND ST",42.31117097,-71.0565962,"(42.31117097, -71.05659620)"
"9873","I182059659",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","A7",29,"","2018-07-28 18:42:00",2018,7,"Saturday",18,"Part Two","SUMNER ST",42.36884343,-71.03967544,"(42.36884343, -71.03967544)"
"9874","I182059659",2647,"Other","THREATS TO DO BODILY HARM","A7",29,"","2018-07-28 18:42:00",2018,7,"Saturday",18,"Part Two","SUMNER ST",42.36884343,-71.03967544,"(42.36884343, -71.03967544)"
"9875","I182059659",2405,"Disorderly Conduct","DISORDERLY CONDUCT","A7",29,"","2018-07-28 18:42:00",2018,7,"Saturday",18,"Part Two","SUMNER ST",42.36884343,-71.03967544,"(42.36884343, -71.03967544)"
"9876","I182059655",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","A7",26,"","2018-07-28 18:38:00",2018,7,"Saturday",18,"Part Two","BORDER ST",42.38166501,-71.04030314,"(42.38166501, -71.04030314)"
"9877","I182059654",3111,"License Violation","LICENSE PREMISE VIOLATION","C6",188,"","2018-07-28 18:35:00",2018,7,"Saturday",18,"Part Three","BOSTON ST",42.32219952,-71.06110712,"(42.32219952, -71.06110712)"
"9878","I182059740",3018,"Medical Assistance","SICK/INJURED/MEDICAL - POLICE","A7",29,"","2018-07-28 18:30:00",2018,7,"Saturday",18,"Part Three","SUMNER ST",42.36884343,-71.03967544,"(42.36884343, -71.03967544)"
"9879","I182059668",3125,"Warrant Arrests","WARRANT ARREST","E13",509,"","2018-07-28 18:29:00",2018,7,"Saturday",18,"Part Three","WELD HILL ST",42.29876976,-71.11361184,"(42.29876976, -71.11361184)"
"9880","I182059660",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","A1",93,"","2018-07-28 18:24:00",2018,7,"Saturday",18,"Part Two","MERCHANTS ROW",42.35906802,-71.05546121,"(42.35906802, -71.05546121)"
"9881","I182059665",3006,"Medical Assistance","SICK/INJURED/MEDICAL - PERSON","A1",94,"","2018-07-28 18:19:00",2018,7,"Saturday",18,"Part Three","ATLANTIC AVE",42.36092,-71.052799,"(42.36092000, -71.05279900)"
"9882","I182059695",3006,"Medical Assistance","SICK/INJURED/MEDICAL - PERSON","B2",178,"","2018-07-28 18:12:00",2018,7,"Saturday",18,"Part Three","POMPEII ST",42.32969471,-71.0704441,"(42.32969471, -71.07044410)"
"9883","I182059657",3803,"Motor Vehicle Accident Response","M/V ACCIDENT - PERSONAL INJURY","D4",NA,"","2018-07-28 18:09:00",2018,7,"Saturday",18,"Part Three","HERALD ST",NA,NA,"(0.00000000, 0.00000000)"
"9884","I182059653",3115,"Investigate Person","INVESTIGATE PERSON","E18",522,"","2018-07-28 18:01:00",2018,7,"Saturday",18,"Part Three","WILTON ST",42.24891703,-71.12588341,"(42.24891703, -71.12588341)"
"9885","I182060631",3502,"Missing Person Located","MISSING PERSON - LOCATED","B2",316,"","2018-07-28 18:00:00",2018,7,"Saturday",18,"Part Three","HUTCHINGS ST",42.31190343,-71.09255937,"(42.31190343, -71.09255937)"
"9886","I182060168",1402,"Vandalism","VANDALISM","D4",903,"","2018-07-28 18:00:00",2018,7,"Saturday",18,"Part Two","HAMMOND ST",42.33503481,-71.08240248,"(42.33503481, -71.08240248)"
"9887","I182059857",611,"Larceny","LARCENY PICK-POCKET","A1",96,"","2018-07-28 18:00:00",2018,7,"Saturday",18,"Part One","CENTRAL WHARF",42.35895455,-71.05035005,"(42.35895455, -71.05035005)"
"9888","I182059823",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","E5",702,"","2018-07-28 18:00:00",2018,7,"Saturday",18,"Part Three","PARK ST",42.28190259,-71.15022281,"(42.28190259, -71.15022281)"
"9889","I182059702",3201,"Property Lost","PROPERTY - LOST","D4",143,"","2018-07-28 18:00:00",2018,7,"Saturday",18,"Part Three","HUNTINGTON AVE",42.34749899,-71.07925506,"(42.34749899, -71.07925506)"
"9890","I182059646",617,"Larceny","LARCENY THEFT FROM BUILDING","A1",103,"","2018-07-28 17:56:00",2018,7,"Saturday",17,"Part One","SCHOOL ST",42.35788876,-71.06010047,"(42.35788876, -71.06010047)"
"9891","I182059656",3006,"Medical Assistance","SICK/INJURED/MEDICAL - PERSON","A1",95,"","2018-07-28 17:27:00",2018,7,"Saturday",17,"Part Three","MILK ST",42.35887889,-71.0508747,"(42.35887889, -71.05087470)"
"9892","I182059643",2647,"Other","THREATS TO DO BODILY HARM","A1",85,"","2018-07-28 17:25:00",2018,7,"Saturday",17,"Part Two","SALEM ST",42.36511985,-71.05547692,"(42.36511985, -71.05547692)"
"9893","I182059640",3501,"Missing Person Reported","MISSING PERSON","B3",428,"","2018-07-28 17:23:00",2018,7,"Saturday",17,"Part Three","MORTON ST",42.28405588,-71.09045322,"(42.28405588, -71.09045322)"
"9894","I182059640",3502,"Missing Person Located","MISSING PERSON - LOCATED","B3",428,"","2018-07-28 17:23:00",2018,7,"Saturday",17,"Part Three","MORTON ST",42.28405588,-71.09045322,"(42.28405588, -71.09045322)"
"9895","I182059652",613,"Larceny","LARCENY SHOPLIFTING","B3",454,"","2018-07-28 17:21:00",2018,7,"Saturday",17,"Part One","HARVARD ST",42.29812402,-71.07589794,"(42.29812402, -71.07589794)"
"9896","I182059642",1300,"Recovered Stolen Property","STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING","B3",466,"","2018-07-28 17:20:00",2018,7,"Saturday",17,"Part Two","DEERING RD",42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
"9897","I182059642",1501,"Firearm Violations","WEAPON - FIREARM - CARRYING / POSSESSING, ETC","B3",466,"","2018-07-28 17:20:00",2018,7,"Saturday",17,"Part Two","DEERING RD",42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
"9898","I182059649",2647,"Other","THREATS TO DO BODILY HARM","B3",476,"","2018-07-28 17:05:00",2018,7,"Saturday",17,"Part Two","REXFORD ST",42.26984836,-71.09532394,"(42.26984836, -71.09532394)"
"9899","I182059755",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","A7",12,"","2018-07-28 16:58:00",2018,7,"Saturday",16,"Part Two","BRANDYWYNE DR",42.38783615,-71.01203798,"(42.38783615, -71.01203798)"
"9900","I182059755",3301,"Verbal Disputes","VERBAL DISPUTE","A7",12,"","2018-07-28 16:58:00",2018,7,"Saturday",16,"Part Three","BRANDYWYNE DR",42.38783615,-71.01203798,"(42.38783615, -71.01203798)"
"9901","I182059644",3503,"Missing Person Located","MISSING PERSON - NOT REPORTED - LOCATED","C11",257,"","2018-07-28 16:55:00",2018,7,"Saturday",16,"Part Three","HANCOCK ST",42.310434,-71.0613401,"(42.31043400, -71.06134010)"
"9902","I182059650",3115,"Investigate Person","INVESTIGATE PERSON","B3",469,"","2018-07-28 16:54:00",2018,7,"Saturday",16,"Part Three","MATTAPAN ST",42.27732507,-71.09483139,"(42.27732507, -71.09483139)"
"9903","I182059636",3006,"Medical Assistance","SICK/INJURED/MEDICAL - PERSON","A1",NA,"","2018-07-28 16:51:00",2018,7,"Saturday",16,"Part Three","ARCH ST",NA,NA,"(0.00000000, 0.00000000)"
"9904","I182059645",3114,"Investigate Property","INVESTIGATE PROPERTY","B2",328,"","2018-07-28 16:45:00",2018,7,"Saturday",16,"Part Three","FERNBORO ST",42.31129587,-71.07728269,"(42.31129587, -71.07728269)"
"9905","I182059628",2647,"Other","THREATS TO DO BODILY HARM","B3",476,"","2018-07-28 16:40:30",2018,7,"Saturday",16,"Part Two","REXFORD ST",42.26984836,-71.09532394,"(42.26984836, -71.09532394)"
"9906","I182059627",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","A1",95,"","2018-07-28 16:36:00",2018,7,"Saturday",16,"Part Three","ATLANTIC AVE",42.35877445,-71.05157653,"(42.35877445, -71.05157653)"
"9907","I182059629",3114,"Investigate Property","INVESTIGATE PROPERTY","A1",NA,"","2018-07-28 16:27:00",2018,7,"Saturday",16,"Part Three","",NA,NA,"(0.00000000, 0.00000000)"
"9908","I182059615",3114,"Investigate Property","INVESTIGATE PROPERTY","E18",520,"","2018-07-28 16:12:00",2018,7,"Saturday",16,"Part Three","HYDE PARK AVE",42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
"9909","I182059614",3114,"Investigate Property","INVESTIGATE PROPERTY","D4",NA,"","2018-07-28 16:12:00",2018,7,"Saturday",16,"Part Three","",NA,NA,"(0.00000000, 0.00000000)"
"9910","I182059667",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","C11",355,"","2018-07-28 16:11:00",2018,7,"Saturday",16,"Part Three","ADAMS ST",42.29681873,-71.05656121,"(42.29681873, -71.05656121)"
"9911","I182059658",613,"Larceny","LARCENY SHOPLIFTING","A1",93,"","2018-07-28 16:11:00",2018,7,"Saturday",16,"Part One","FANEUIL HALL MARKETPLACE",42.35997967,-71.05474135,"(42.35997967, -71.05474135)"
"9912","I182059641",2647,"Other","THREATS TO DO BODILY HARM","D14",938,"","2018-07-28 16:10:00",2018,7,"Saturday",16,"Part Two","JETTE CT",42.3468275,-71.14319087,"(42.34682750, -71.14319087)"
"9913","I182059613",3114,"Investigate Property","INVESTIGATE PROPERTY","E18",520,"","2018-07-28 16:10:00",2018,7,"Saturday",16,"Part Three","HYDE PARK AVE",42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
"9914","I182063739",1001,"Counterfeiting","FORGERY / COUNTERFEITING","B2",239,"","2018-07-28 16:00:00",2018,7,"Saturday",16,"Part Two","COLUMBIA RD",42.31748189,-71.06450704,"(42.31748189, -71.06450704)"
"9915","I182060056",3201,"Property Lost","PROPERTY - LOST","C11",357,"","2018-07-28 16:00:00",2018,7,"Saturday",16,"Part Three","DAKOTA ST",42.29938509,-71.06978865,"(42.29938509, -71.06978865)"
"9916","I182059634",3801,"Motor Vehicle Accident Response","M/V ACCIDENT - OTHER","E18",478,"","2018-07-28 15:55:00",2018,7,"Saturday",15,"Part Three","SEMINOLE ST",42.27205623,-71.10911408,"(42.27205623, -71.10911408)"
"9917","I182059670",520,"Residential Burglary","BURGLARY - RESIDENTIAL - FORCE","C11",334,"","2018-07-28 15:54:00",2018,7,"Saturday",15,"Part One","DOWNER CT",42.30985924,-71.06433641,"(42.30985924, -71.06433641)"
"9918","I182059612",1102,"Fraud","FRAUD - FALSE PRETENSE / SCHEME","D4",128,"","2018-07-28 15:52:00",2018,7,"Saturday",15,"Part Two","CLARENDON ST",42.34854636,-71.07416609,"(42.34854636, -71.07416609)"
"9919","I182059620",617,"Larceny","LARCENY THEFT FROM BUILDING","D4",903,"","2018-07-28 15:51:00",2018,7,"Saturday",15,"Part One","LATTIMORE CT",42.33676619,-71.08205122,"(42.33676619, -71.08205122)"
"9920","I182059623",521,"Residential Burglary","BURGLARY - RESIDENTIAL - ATTEMPT","B2",587,"","2018-07-28 15:49:00",2018,7,"Saturday",15,"Part One","PARKER ST",42.33138384,-71.09734804,"(42.33138384, -71.09734804)"
"9921","I182059626",3006,"Medical Assistance","SICK/INJURED/MEDICAL - PERSON","E13",572,"","2018-07-28 15:44:00",2018,7,"Saturday",15,"Part Three","WASHINGTON ST",42.31485546,-71.0992241,"(42.31485546, -71.09922410)"
"9922","I182059605",1001,"Counterfeiting","FORGERY / COUNTERFEITING","A1",116,"","2018-07-28 15:36:00",2018,7,"Saturday",15,"Part Two","KINGSTON ST",42.35202275,-71.05932,"(42.35202275, -71.05932000)"
"9923","I182059602",616,"Larceny","LARCENY THEFT OF BICYCLE","D4",628,"","2018-07-28 15:29:00",2018,7,"Saturday",15,"Part One","BROOKLINE AVE",42.34488579,-71.10097822,"(42.34488579, -71.10097822)"
"9924","I182059610",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","C11",351,"","2018-07-28 15:26:00",2018,7,"Saturday",15,"Part Three","ADAMS ST",42.29963709,-71.05851176,"(42.29963709, -71.05851176)"
"9925","I182059606",423,"Aggravated Assault","ASSAULT - AGGRAVATED","E18",490,"","2018-07-28 15:02:00",2018,7,"Saturday",15,"Part One","AMERICAN LEGION HWY",42.27531312,-71.11587798,"(42.27531312, -71.11587798)"
"9926","I182059606",613,"Larceny","LARCENY SHOPLIFTING","E18",490,"","2018-07-28 15:02:00",2018,7,"Saturday",15,"Part One","AMERICAN LEGION HWY",42.27531312,-71.11587798,"(42.27531312, -71.11587798)"
"9927","I182059606",2647,"Other","THREATS TO DO BODILY HARM","E18",490,"","2018-07-28 15:02:00",2018,7,"Saturday",15,"Part Two","AMERICAN LEGION HWY",42.27531312,-71.11587798,"(42.27531312, -71.11587798)"
"9928","I182059606",3125,"Warrant Arrests","WARRANT ARREST","E18",490,"","2018-07-28 15:02:00",2018,7,"Saturday",15,"Part Three","AMERICAN LEGION HWY",42.27531312,-71.11587798,"(42.27531312, -71.11587798)"
"9929","I182059638",2647,"Other","THREATS TO DO BODILY HARM","D4",620,"","2018-07-28 15:00:00",2018,7,"Saturday",15,"Part Two","EDGERLY RD",42.34478782,-71.08740728,"(42.34478782, -71.08740728)"
"9930","I182059600",613,"Larceny","LARCENY SHOPLIFTING","B2",276,"","2018-07-28 14:58:00",2018,7,"Saturday",14,"Part One","MELNEA CASS BLVD",42.33330171,-71.08181675,"(42.33330171, -71.08181675)"
"9931","I182059604",3114,"Investigate Property","INVESTIGATE PROPERTY","D14",811,"","2018-07-28 14:57:00",2018,7,"Saturday",14,"Part Three","RIVERDALE ST",42.36233533,-71.13258754,"(42.36233533, -71.13258754)"
"9932","I182059607",2907,"Violations","VAL - OPERATING AFTER REV/SUSP.","D4",271,"","2018-07-28 14:56:00",2018,7,"Saturday",14,"Part Two","MASSACHUSETTS AVE",42.335482,-71.07586449,"(42.33548200, -71.07586449)"
"9933","I182059607",3801,"Motor Vehicle Accident Response","M/V ACCIDENT - OTHER","D4",271,"","2018-07-28 14:56:00",2018,7,"Saturday",14,"Part Three","MASSACHUSETTS AVE",42.335482,-71.07586449,"(42.33548200, -71.07586449)"
"9934","I182059601",423,"Aggravated Assault","ASSAULT - AGGRAVATED","D4",285,"","2018-07-28 14:49:00",2018,7,"Saturday",14,"Part One","TREMONT ST",42.33738014,-71.08388901,"(42.33738014, -71.08388901)"
"9935","I182059594",3301,"Verbal Disputes","VERBAL DISPUTE","C11",347,"","2018-07-28 14:49:00",2018,7,"Saturday",14,"Part Three","EAST ST",42.30758168,-71.05883879,"(42.30758168, -71.05883879)"
"9936","I182059589",614,"Larceny From Motor Vehicle","LARCENY THEFT FROM MV - NON-ACCESSORY","A1",125,"","2018-07-28 14:43:00",2018,7,"Saturday",14,"Part One","STUART ST",42.35064439,-71.06811584,"(42.35064439, -71.06811584)"
"9937","I182059593",617,"Larceny","LARCENY THEFT FROM BUILDING","A1",91,"","2018-07-28 14:42:00",2018,7,"Saturday",14,"Part One","HANOVER ST",42.3627524,-71.05556461,"(42.36275240, -71.05556461)"
"9938","I182059596",1849,"Drug Violation","DRUGS - POSS CLASS B - COCAINE, ETC.","B2",184,"","2018-07-28 14:40:00",2018,7,"Saturday",14,"Part Two","HARROW ST",42.31988482,-71.06738613,"(42.31988482, -71.06738613)"
"9939","I182059596",2900,"Other","VAL - VIOLATION OF AUTO LAW - OTHER","B2",184,"","2018-07-28 14:40:00",2018,7,"Saturday",14,"Part Two","HARROW ST",42.31988482,-71.06738613,"(42.31988482, -71.06738613)"
"9940","I182059596",2907,"Violations","VAL - OPERATING AFTER REV/SUSP.","B2",184,"","2018-07-28 14:40:00",2018,7,"Saturday",14,"Part Two","HARROW ST",42.31988482,-71.06738613,"(42.31988482, -71.06738613)"
"9941","I182059585",3301,"Verbal Disputes","VERBAL DISPUTE","A7",12,"","2018-07-28 14:29:00",2018,7,"Saturday",14,"Part Three","BRANDYWYNE DR",42.38783615,-71.01203798,"(42.38783615, -71.01203798)"
"9942","I182059584",1842,"Drug Violation","DRUGS - POSS CLASS A - HEROIN, ETC. ","C6",914,"","2018-07-28 14:08:00",2018,7,"Saturday",14,"Part Two","HENRY STERLING SQ",42.32648547,-71.05487817,"(42.32648547, -71.05487817)"
"9943","I182059590",3114,"Investigate Property","INVESTIGATE PROPERTY","C11",345,"","2018-07-28 14:06:00",2018,7,"Saturday",14,"Part Three","MONTELLO ST",42.30242197,-71.06122871,"(42.30242197, -71.06122871)"
"9944","I182059587",413,"Aggravated Assault","ASSAULT - AGGRAVATED - BATTERY","B3",565,"","2018-07-28 14:06:00",2018,7,"Saturday",14,"Part One","SANDPIPER LN",42.29190169,-71.09336352,"(42.29190169, -71.09336352)"
"9945","I182060161",3201,"Property Lost","PROPERTY - LOST","C6",226,"","2018-07-28 14:00:00",2018,7,"Saturday",14,"Part Three","E BROADWAY",42.33557815,-71.03867318,"(42.33557815, -71.03867318)"
"9946","I182060004",615,"Larceny From Motor Vehicle","LARCENY THEFT OF MV PARTS & ACCESSORIES","B3",944,"","2018-07-28 14:00:00",2018,7,"Saturday",14,"Part One","AMES ST",42.29041466,-71.08643312,"(42.29041466, -71.08643312)"
"9947","I182059617",1841,"Drug Violation","DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP","C6",192,"","2018-07-28 14:00:00",2018,7,"Saturday",14,"Part Two","MOHAWK ST",42.3289371,-71.05571742,"(42.32893710, -71.05571742)"
"9948","I182059578",3201,"Property Lost","PROPERTY - LOST","D4",142,"","2018-07-28 14:00:00",2018,7,"Saturday",14,"Part Three","NEWBURY ST",42.34895777,-71.08489204,"(42.34895777, -71.08489204)"
"9949","I182059595",3301,"Verbal Disputes","VERBAL DISPUTE","C6",232,"","2018-07-28 13:53:00",2018,7,"Saturday",13,"Part Three","LENNON CT",42.3330921,-71.02594901,"(42.33309210, -71.02594901)"
"9950","I182059575",801,"Simple Assault","ASSAULT - SIMPLE","D4",143,"","2018-07-28 13:50:00",2018,7,"Saturday",13,"Part Two","BOYLSTON ST",42.34815229,-71.08450821,"(42.34815229, -71.08450821)"
"9951","I182059597",3006,"Medical Assistance","SICK/INJURED/MEDICAL - PERSON","E13",642,"","2018-07-28 13:49:00",2018,7,"Saturday",13,"Part Three","GROVENOR RD",42.31433704,-71.11494641,"(42.31433704, -71.11494641)"
"9952","I182059588",614,"Larceny From Motor Vehicle","LARCENY THEFT FROM MV - NON-ACCESSORY","D4",132,"","2018-07-28 13:49:00",2018,7,"Saturday",13,"Part One","COMMONWEALTH AVE",42.35291291,-71.07508901,"(42.35291291, -71.07508901)"
"9953","I182059588",1402,"Vandalism","VANDALISM","D4",132,"","2018-07-28 13:49:00",2018,7,"Saturday",13,"Part Two","COMMONWEALTH AVE",42.35291291,-71.07508901,"(42.35291291, -71.07508901)"
"9954","I182059616",3201,"Property Lost","PROPERTY - LOST","D4",273,"","2018-07-28 13:30:00",2018,7,"Saturday",13,"Part Three","NORTHAMPTON ST",42.33798932,-71.08003746,"(42.33798932, -71.08003746)"
"9955","I182059567",1106,"Confidence Games","FRAUD - CREDIT CARD / ATM FRAUD","B3",418,"","2018-07-28 13:24:00",2018,7,"Saturday",13,"Part Two","MORTON ST",42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
"9956","I182059566",1102,"Fraud","FRAUD - FALSE PRETENSE / SCHEME","E13",574,"","2018-07-28 13:23:00",2018,7,"Saturday",13,"Part Two","WASHINGTON ST",42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
"9957","I182059580",413,"Aggravated Assault","ASSAULT - AGGRAVATED - BATTERY","B3",454,"","2018-07-28 13:21:00",2018,7,"Saturday",13,"Part One","RIPLEY RD",42.29926303,-71.07626513,"(42.29926303, -71.07626513)"
"9958","I182059582",3115,"Investigate Person","INVESTIGATE PERSON","D14",938,"","2018-07-28 13:17:00",2018,7,"Saturday",13,"Part Three","FIDELIS WAY",42.34531664,-71.14298078,"(42.34531664, -71.14298078)"
"9959","I182059573",3006,"Medical Assistance","SICK/INJURED/MEDICAL - PERSON","C11",364,"","2018-07-28 13:17:00",2018,7,"Saturday",13,"Part Three","HARVEST ST",42.32322437,-71.05896841,"(42.32322437, -71.05896841)"
"9960","I182059562",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","A7",14,"","2018-07-28 13:17:00",2018,7,"Saturday",13,"Part Three","BENNINGTON ST",42.38298068,-71.01730351,"(42.38298068, -71.01730351)"
"9961","I182059574",2647,"Other","THREATS TO DO BODILY HARM","B3",458,"","2018-07-28 13:16:00",2018,7,"Saturday",13,"Part Two","BLUE HILL AVE",42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
"9962","I182059572",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","E13",571,"","2018-07-28 13:15:00",2018,7,"Saturday",13,"Part Two","WASHINGTON ST",42.31190641,-71.10213227,"(42.31190641, -71.10213227)"
"9963","I182059586",3006,"Medical Assistance","SICK/INJURED/MEDICAL - PERSON","C6",192,"","2018-07-28 13:10:00",2018,7,"Saturday",13,"Part Three","DORCHESTER AVE",42.3290376,-71.05694505,"(42.32903760, -71.05694505)"
"9964","I182059788",3114,"Investigate Property","INVESTIGATE PROPERTY","A1",92,"","2018-07-28 13:08:00",2018,7,"Saturday",13,"Part Three","CITY HALL AVE",42.35794422,-71.05917253,"(42.35794422, -71.05917253)"
"9965","I182059559",3115,"Investigate Person","INVESTIGATE PERSON","A1",77,"","2018-07-28 13:06:00",2018,7,"Saturday",13,"Part Three","ORCHARD ST",42.26712381,-71.10804885,"(42.26712381, -71.10804885)"
"9966","I182059565",1831,"Drug Violation","DRUGS - SICK ASSIST - OTHER NARCOTIC","C6",175,"","2018-07-28 13:00:00",2018,7,"Saturday",13,"Part Two","SOUTHAMPTON ST",42.33210843,-71.07014395,"(42.33210843, -71.07014395)"
"9967","I182059556",301,"Robbery","ROBBERY - STREET","D4",143,"","2018-07-28 12:57:00",2018,7,"Saturday",12,"Part One","BOYLSTON ST",42.34932471,-71.08014801,"(42.34932471, -71.08014801)"
"9968","I182059569",3115,"Investigate Person","INVESTIGATE PERSON","C6",214,"","2018-07-28 12:55:00",2018,7,"Saturday",12,"Part Three","W FIFTH ST",42.3359851,-71.05008287,"(42.33598510, -71.05008287)"
"9969","I182059560",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","A1",94,"","2018-07-28 12:50:00",2018,7,"Saturday",12,"Part Two","CLINTON ST",42.36067984,-71.05482325,"(42.36067984, -71.05482325)"
"9970","I182062278",617,"Larceny","LARCENY THEFT FROM BUILDING","E5",691,"","2018-07-28 12:48:00",2018,7,"Saturday",12,"Part One","REDLANDS RD",42.28898462,-71.15224773,"(42.28898462, -71.15224773)"
"9971","I182060064",1001,"Counterfeiting","FORGERY / COUNTERFEITING","A7",16,"","2018-07-28 12:45:00",2018,7,"Saturday",12,"Part Two","CHELSEA ST",42.38453183,-71.02232294,"(42.38453183, -71.02232294)"
"9972","I182059581",3810,"Motor Vehicle Accident Response","M/V ACCIDENT - INVOLVING  BICYCLE - INJURY","A1",66,"","2018-07-28 12:44:00",2018,7,"Saturday",12,"Part Three","CHARLES ST",42.35879709,-71.07072635,"(42.35879709, -71.07072635)"
